settlementDate,settlementPeriod,DAM,DAI
2021-02-07,19.0,25585.0,165.0
2021-02-07,20.0,24633.0,330.0
2021-02-07,21.0,23799.0,237.0
2021-02-07,22.0,23399.0,155.0
2021-02-07,23.0,22891.0,530.0
2021-02-07,24.0,21797.0,523.0
2021-02-07,25.0,21520.0,538.0
2021-02-07,26.0,21509.0,251.0
2021-02-07,27.0,21260.0,-174.0
2021-02-07,28.0,21511.0,316.0
2021-02-07,29.0,21887.0,678.0
2021-02-07,30.0,21590.0,635.0
2021-02-07,31.0,21124.0,952.0
2021-02-07,32.0,20454.0,1491.0
2021-02-07,33.0,19099.0,1101.0
2021-02-07,34.0,17630.0,535.0
2021-02-07,35.0,15607.0,-73.0
2021-02-07,36.0,15233.0,-309.0
2021-02-07,37.0,16017.0,-142.0
2021-02-07,38.0,17599.0,78.0
2021-02-07,39.0,19732.0,309.0
2021-02-07,40.0,21344.0,-62.0
2021-02-07,41.0,23589.0,-731.0
2021-02-07,42.0,24893.0,-1162.0
2021-02-07,43.0,25874.0,-1302.0
2021-02-07,44.0,27325.0,-1434.0
2021-02-07,45.0,28370.0,-1463.0
2021-02-07,46.0,29434.0,-1446.0
2021-02-07,47.0,29639.0,-2180.0
2021-02-07,48.0,30346.0,-1780.0
2021-02-08,1.0,31272.0,-1643.0
2021-02-08,2.0,31288.0,-2239.0
2021-02-08,3.0,31072.0,-2512.0
2021-02-08,4.0,31543.0,-2071.0
2021-02-08,5.0,31829.0,-1822.0
2021-02-08,6.0,31754.0,-2000.0
2021-02-08,7.0,31576.0,-2220.0
2021-02-08,8.0,31800.0,-1961.0
2021-02-08,9.0,31449.0,-1330.0
2021-02-08,10.0,32210.0,-1372.0
2021-02-08,11.0,30806.0,-736.0
2021-02-08,12.0,29163.0,-708.0
2021-02-08,13.0,27948.0,-612.0
2021-02-08,14.0,26073.0,-61.0
2021-02-08,15.0,21848.0,853.0
2021-02-08,16.0,19706.0,1508.0
2021-02-08,17.0,18484.0,1167.0
2021-02-08,18.0,17544.0,984.0
2021-02-08,19.0,17824.0,1429.0
2021-02-08,20.0,17557.0,1115.0
2021-02-08,21.0,16102.0,640.0
2021-02-08,22.0,14739.0,-691.0
2021-02-08,23.0,14223.0,-498.0
2021-02-08,24.0,14925.0,63.0
2021-02-08,25.0,14620.0,314.0
2021-02-08,26.0,14586.0,402.0
2021-02-08,27.0,15596.0,500.0
2021-02-08,28.0,15330.0,661.0
2021-02-08,29.0,15363.0,543.0
2021-02-08,30.0,15250.0,685.0
2021-02-08,31.0,14769.0,576.0
2021-02-08,32.0,14386.0,203.0
2021-02-08,33.0,14015.0,298.0
2021-02-08,34.0,13158.0,806.0
2021-02-08,35.0,13383.0,1288.0
2021-02-08,36.0,13663.0,1164.0
2021-02-08,37.0,14549.0,1776.0
2021-02-08,38.0,14271.0,805.0
2021-02-08,39.0,15096.0,-238.0
2021-02-08,40.0,16567.0,434.0
2021-02-08,41.0,18077.0,-9.0
2021-02-08,42.0,19606.0,-199.0
2021-02-08,43.0,21636.0,154.0
2021-02-08,44.0,23022.0,117.0
2021-02-08,45.0,23657.0,-427.0
2021-02-08,46.0,25366.0,18.0
2021-02-08,47.0,27436.0,16.0
2021-02-08,48.0,28008.0,-58.0
2021-02-09,1.0,28394.0,172.0
2021-02-09,2.0,28102.0,147.0
2021-02-09,3.0,28652.0,520.0
2021-02-09,4.0,29003.0,713.0
2021-02-09,5.0,29147.0,701.0
2021-02-09,6.0,28622.0,671.0
2021-02-09,7.0,28873.0,1171.0
2021-02-09,8.0,28268.0,880.0
2021-02-09,9.0,27831.0,199.0
2021-02-09,10.0,28482.0,425.0
2021-02-09,11.0,28188.0,44.0
2021-02-09,12.0,27660.0,233.0
2021-02-09,13.0,26002.0,1325.0
2021-02-09,14.0,23977.0,2797.0
2021-02-09,15.0,19089.0,2070.0
2021-02-09,16.0,17054.0,1233.0
2021-02-09,17.0,17774.0,1685.0
2021-02-09,18.0,17017.0,1145.0
2021-02-09,19.0,17725.0,1481.0
2021-02-09,20.0,17306.0,989.0
2021-02-09,21.0,16647.0,73.0
2021-02-09,22.0,16796.0,237.0
2021-02-09,23.0,15509.0,-847.0
2021-02-09,24.0,15362.0,-606.0
2021-02-09,25.0,15008.0,-505.0
2021-02-09,26.0,15212.0,397.0
2021-02-09,27.0,14485.0,-55.0
2021-02-09,28.0,14967.0,24.0
2021-02-09,29.0,15150.0,263.0
2021-02-09,30.0,15110.0,598.0
2021-02-09,31.0,14776.0,506.0
2021-02-09,32.0,13864.0,-23.0
2021-02-09,33.0,13307.0,49.0
2021-02-09,34.0,11743.0,-474.0
2021-02-09,35.0,12830.0,1776.0
2021-02-09,36.0,12554.0,1862.0
2021-02-09,37.0,12570.0,1624.0
2021-02-09,38.0,12733.0,895.0
2021-02-09,39.0,13763.0,126.0
2021-02-09,40.0,14849.0,-49.0
2021-02-09,41.0,16405.0,392.0
2021-02-09,42.0,17319.0,41.0
2021-02-09,43.0,19387.0,413.0
2021-02-09,44.0,20731.0,340.0
2021-02-09,45.0,22057.0,-346.0
2021-02-09,46.0,23609.0,-568.0
2021-02-09,47.0,25993.0,-805.0
2021-02-09,48.0,26889.0,-705.0
2021-02-10,1.0,26154.0,-1563.0
2021-02-10,2.0,25868.0,-1670.0
2021-02-10,3.0,26230.0,-1100.0
2021-02-10,4.0,26406.0,-860.0
2021-02-10,5.0,26811.0,-677.0
2021-02-10,6.0,26865.0,-701.0
2021-02-10,7.0,26778.0,-953.0
2021-02-10,8.0,26996.0,-741.0
2021-02-10,9.0,26391.0,-1261.0
2021-02-10,10.0,26346.0,-1028.0
2021-02-10,11.0,26029.0,-412.0
2021-02-10,12.0,25739.0,394.0
2021-02-10,13.0,22311.0,-88.0
2021-02-10,14.0,20896.0,315.0
2021-02-10,15.0,18696.0,1403.0
2021-02-10,16.0,17219.0,916.0
2021-02-10,17.0,17144.0,1168.0
2021-02-10,18.0,15813.0,524.0
2021-02-10,19.0,16397.0,671.0
2021-02-10,20.0,16403.0,757.0
2021-02-10,21.0,15902.0,372.0
2021-02-10,22.0,15671.0,-118.0
2021-02-10,23.0,15798.0,-259.0
2021-02-10,24.0,15497.0,-566.0
2021-02-10,25.0,15318.0,-873.0
2021-02-10,26.0,15490.0,-823.0
2021-02-10,27.0,15464.0,-928.0
2021-02-10,28.0,15934.0,-1116.0
2021-02-10,29.0,16767.0,-650.0
2021-02-10,30.0,16675.0,-735.0
2021-02-10,31.0,17236.0,289.0
2021-02-10,32.0,16701.0,58.0
2021-02-10,33.0,16650.0,526.0
2021-02-10,34.0,15764.0,655.0
2021-02-10,35.0,14693.0,608.0
2021-02-10,36.0,13679.0,341.0
2021-02-10,37.0,14110.0,716.0
2021-02-10,38.0,14218.0,596.0
2021-02-10,39.0,15025.0,-18.0
2021-02-10,40.0,16270.0,381.0
2021-02-10,41.0,17634.0,511.0
2021-02-10,42.0,19007.0,962.0
2021-02-10,43.0,19694.0,-130.0
2021-02-10,44.0,19433.0,68.0
2021-02-10,45.0,21552.0,1170.0
2021-02-10,46.0,23597.0,3092.0
2021-02-10,47.0,23955.0,2533.0
2021-02-10,48.0,24509.0,1858.0
2021-02-11,1.0,24767.0,2097.0
2021-02-11,2.0,24328.0,1689.0
2021-02-11,3.0,24920.0,787.0
2021-02-11,4.0,26023.0,950.0
2021-02-11,5.0,26075.0,399.0
2021-02-11,6.0,26197.0,460.0
2021-02-11,7.0,26353.0,-317.0
2021-02-11,8.0,26023.0,-62.0
2021-02-11,9.0,25474.0,-515.0
2021-02-11,10.0,25460.0,-92.0
2021-02-11,11.0,23508.0,-66.0
2021-02-11,12.0,23289.0,777.0
2021-02-11,13.0,20774.0,1051.0
2021-02-11,14.0,18589.0,575.0
2021-02-11,15.0,18181.0,2402.0
2021-02-11,16.0,16541.0,1834.0
2021-02-11,17.0,16048.0,1940.0
2021-02-11,18.0,15043.0,1364.0
2021-02-11,19.0,14166.0,-311.0
2021-02-11,20.0,14200.0,-205.0
2021-02-11,21.0,14411.0,220.0
2021-02-11,22.0,14632.0,526.0
2021-02-11,23.0,14397.0,50.0
2021-02-11,24.0,14530.0,197.0
2021-02-11,25.0,16364.0,1367.0
2021-02-11,26.0,16700.0,1763.0
2021-02-11,27.0,16372.0,1372.0
2021-02-11,28.0,16701.0,1834.0
2021-02-11,29.0,16292.0,1074.0
2021-02-11,30.0,16322.0,1239.0
2021-02-11,31.0,16407.0,1169.0
2021-02-11,32.0,15607.0,551.0
2021-02-11,33.0,15175.0,680.0
2021-02-11,34.0,14463.0,635.0
2021-02-11,35.0,14437.0,514.0
2021-02-11,36.0,13627.0,334.0
2021-02-11,37.0,14236.0,580.0
2021-02-11,38.0,14284.0,891.0
2021-02-11,39.0,15204.0,759.0
2021-02-11,40.0,16627.0,906.0
2021-02-11,41.0,18514.0,-213.0
2021-02-11,42.0,20188.0,-1221.0
2021-02-11,43.0,21853.0,-795.0
2021-02-11,44.0,23802.0,-802.0
2021-02-11,45.0,25728.0,-604.0
2021-02-11,46.0,27377.0,-1099.0
2021-02-11,47.0,28479.0,-1708.0
2021-02-11,48.0,29079.0,-1248.0
2021-02-12,1.0,28702.0,-1479.0
2021-02-12,2.0,28005.0,-1810.0
2021-02-12,3.0,27218.0,-2453.0
2021-02-12,4.0,27223.0,-2393.0
2021-02-12,5.0,27286.0,-2162.0
2021-02-12,6.0,27516.0,-1915.0
2021-02-12,7.0,27465.0,-1824.0
2021-02-12,8.0,28577.0,-1357.0
2021-02-12,9.0,28615.0,-1209.0
2021-02-12,10.0,28744.0,-713.0
2021-02-12,11.0,27894.0,-991.0
2021-02-12,12.0,27417.0,-808.0
2021-02-12,13.0,23642.0,-2742.0
2021-02-12,14.0,21340.0,-1076.0
2021-02-12,15.0,17835.0,908.0
2021-02-12,16.0,16285.0,493.0
2021-02-12,17.0,15206.0,-512.0
2021-02-12,18.0,14369.0,-742.0
2021-02-12,19.0,15091.0,-908.0
2021-02-12,20.0,15004.0,-545.0
2021-02-12,21.0,15285.0,-137.0
2021-02-12,22.0,15409.0,-192.0
2021-02-12,23.0,15124.0,-228.0
2021-02-12,24.0,15306.0,-81.0
2021-02-12,25.0,14870.0,-590.0
2021-02-12,26.0,14766.0,-1221.0
2021-02-12,27.0,15685.0,-1376.0
2021-02-12,28.0,16542.0,-1272.0
2021-02-12,29.0,16683.0,-928.0
2021-02-12,30.0,16534.0,-585.0
2021-02-12,31.0,16850.0,-291.0
2021-02-12,32.0,16505.0,-312.0
2021-02-12,33.0,16208.0,-70.0
2021-02-12,34.0,14736.0,-619.0
2021-02-12,35.0,14620.0,-269.0
2021-02-12,36.0,13657.0,-873.0
2021-02-12,37.0,13765.0,-369.0
2021-02-12,38.0,14470.0,-194.0
2021-02-12,39.0,15125.0,-573.0
2021-02-12,40.0,15965.0,-445.0
2021-02-12,41.0,18463.0,-374.0
2021-02-12,42.0,19801.0,-1011.0
2021-02-12,43.0,20553.0,-1277.0
2021-02-12,44.0,22205.0,-1047.0
2021-02-12,45.0,22896.0,-1628.0
2021-02-12,46.0,23909.0,-2388.0
2021-02-12,47.0,22976.0,-3386.0
2021-02-12,48.0,24118.0,-2462.0
2021-02-13,1.0,25502.0,-1808.0
2021-02-13,2.0,25548.0,-1822.0
2021-02-13,3.0,26258.0,-1191.0
2021-02-13,4.0,27000.0,-579.0
2021-02-13,5.0,25530.0,-1249.0
2021-02-13,6.0,25773.0,-927.0
2021-02-13,7.0,25689.0,-1020.0
2021-02-13,8.0,26149.0,-553.0
2021-02-13,9.0,25644.0,-1045.0
2021-02-13,10.0,25993.0,-1040.0
2021-02-13,11.0,26154.0,-692.0
2021-02-13,12.0,25754.0,-736.0
2021-02-13,13.0,25134.0,-1293.0
2021-02-13,14.0,24477.0,-1630.0
2021-02-13,15.0,23658.0,-1302.0
2021-02-13,16.0,23056.0,-1641.0
2021-02-13,17.0,23213.0,-644.0
2021-02-13,18.0,21519.0,-1482.0
2021-02-13,19.0,22321.0,-635.0
2021-02-13,20.0,21112.0,-1048.0
2021-02-13,21.0,21201.0,-675.0
2021-02-13,22.0,20721.0,-1101.0
2021-02-13,23.0,19950.0,-1542.0
2021-02-13,24.0,19574.0,-1841.0
2021-02-13,25.0,19374.0,-1598.0
2021-02-13,26.0,19722.0,-1218.0
2021-02-13,27.0,20336.0,-1087.0
2021-02-13,28.0,20431.0,-919.0
2021-02-13,29.0,20368.0,-835.0
2021-02-13,30.0,20340.0,-497.0
2021-02-13,31.0,19999.0,-193.0
2021-02-13,32.0,19653.0,-258.0
2021-02-13,33.0,18361.0,-486.0
2021-02-13,34.0,16406.0,-1135.0
2021-02-13,35.0,15928.0,-1375.0
2021-02-13,36.0,15449.0,-1286.0
2021-02-13,37.0,15613.0,-947.0
2021-02-13,38.0,16983.0,-253.0
2021-02-13,39.0,18454.0,73.0
2021-02-13,40.0,20240.0,325.0
2021-02-13,41.0,20903.0,-821.0
2021-02-13,42.0,22162.0,-1036.0
2021-02-13,43.0,22885.0,-1053.0
2021-02-13,44.0,24307.0,-840.0
2021-02-13,45.0,24933.0,-1802.0
2021-02-13,46.0,26285.0,-1018.0
2021-02-13,47.0,24848.0,-1555.0
2021-02-13,48.0,25379.0,-358.0
2021-02-14,1.0,25625.0,-66.0
2021-02-14,2.0,25197.0,-470.0
2021-02-14,3.0,24794.0,-873.0
2021-02-14,4.0,25345.0,-396.0
2021-02-14,5.0,25030.0,-651.0
2021-02-14,6.0,25475.0,-266.0
2021-02-14,7.0,25293.0,-414.0
2021-02-14,8.0,25752.0,106.0
2021-02-14,9.0,25623.0,-70.0
2021-02-14,10.0,25890.0,272.0
2021-02-14,11.0,24837.0,-797.0
2021-02-14,12.0,25382.0,-287.0
2021-02-14,13.0,26308.0,199.0
2021-02-14,14.0,25911.0,-19.0
2021-02-14,15.0,26271.0,-148.0
2021-02-14,16.0,25874.0,-630.0
2021-02-14,17.0,26589.0,116.0
2021-02-14,18.0,25038.0,-1276.0
2021-02-14,19.0,25741.0,-480.0
2021-02-14,20.0,24503.0,-344.0
2021-02-14,21.0,24073.0,-108.0
2021-02-14,22.0,23723.0,208.0
2021-02-14,23.0,23126.0,512.0
2021-02-14,24.0,22783.0,339.0
2021-02-14,25.0,21993.0,-136.0
2021-02-14,26.0,21807.0,-66.0
2021-02-14,27.0,21516.0,502.0
2021-02-14,28.0,21779.0,814.0
2021-02-14,29.0,21530.0,1024.0
2021-02-14,30.0,21430.0,1293.0
2021-02-14,31.0,21039.0,783.0
2021-02-14,32.0,20428.0,131.0
2021-02-14,33.0,19288.0,-511.0
2021-02-14,34.0,17309.0,-916.0
2021-02-14,35.0,16107.0,-1368.0
2021-02-14,36.0,16506.0,-571.0
2021-02-14,37.0,16886.0,-833.0
2021-02-14,38.0,17929.0,-314.0
2021-02-14,39.0,19406.0,427.0
2021-02-14,40.0,21736.0,742.0
2021-02-14,41.0,22851.0,-266.0
2021-02-14,42.0,24561.0,-389.0
2021-02-14,43.0,24937.0,-1204.0
2021-02-14,44.0,26670.0,-1019.0
2021-02-14,45.0,27092.0,-1319.0
2021-02-14,46.0,27800.0,-1250.0
2021-02-14,47.0,29013.0,-754.0
2021-02-14,48.0,30000.0,-208.0
2021-02-15,1.0,29820.0,-608.0
2021-02-15,2.0,29835.0,-710.0
2021-02-15,3.0,29906.0,-1014.0
2021-02-15,4.0,30518.0,-551.0
2021-02-15,5.0,31449.0,-146.0
2021-02-15,6.0,31617.0,164.0
2021-02-15,7.0,31760.0,225.0
2021-02-15,8.0,31953.0,203.0
2021-02-15,9.0,31122.0,-681.0
2021-02-15,10.0,31225.0,-673.0
2021-02-15,11.0,32209.0,873.0
2021-02-15,12.0,31098.0,382.0
2021-02-15,13.0,30519.0,597.0
2021-02-15,14.0,28107.0,877.0
2021-02-15,15.0,24608.0,1368.0
2021-02-15,16.0,22336.0,1000.0
2021-02-15,17.0,20903.0,4.0
2021-02-15,18.0,19925.0,-628.0
2021-02-15,19.0,19906.0,-534.0
2021-02-15,20.0,19691.0,99.0
2021-02-15,21.0,20289.0,197.0
2021-02-15,22.0,20571.0,1214.0
2021-02-15,23.0,20587.0,1070.0
2021-02-15,24.0,20624.0,1142.0
2021-02-15,25.0,20608.0,1221.0
2021-02-15,26.0,20668.0,1185.0
2021-02-15,27.0,20409.0,814.0
2021-02-15,28.0,20297.0,344.0
2021-02-15,29.0,19919.0,206.0
2021-02-15,30.0,20235.0,486.0
2021-02-15,31.0,19710.0,-149.0
2021-02-15,32.0,18734.0,-776.0
2021-02-15,33.0,18130.0,-729.0
2021-02-15,34.0,17076.0,-932.0
2021-02-15,35.0,15422.0,-1691.0
2021-02-15,36.0,14900.0,-1984.0
2021-02-15,37.0,16092.0,-975.0
2021-02-15,38.0,16649.0,-707.0
2021-02-15,39.0,19058.0,810.0
2021-02-15,40.0,20586.0,1239.0
2021-02-15,41.0,21303.0,6.0
2021-02-15,42.0,22809.0,-461.0
2021-02-15,43.0,24463.0,-36.0
2021-02-15,44.0,26222.0,305.0
2021-02-15,45.0,26577.0,-859.0
2021-02-15,46.0,28521.0,-495.0
2021-02-15,47.0,28410.0,-1694.0
2021-02-15,48.0,29653.0,-242.0
2021-02-16,1.0,28648.0,-1099.0
2021-02-16,2.0,28235.0,-1381.0
2021-02-16,3.0,27803.0,-1436.0
2021-02-16,4.0,28402.0,-607.0
2021-02-16,5.0,27428.0,-1519.0
2021-02-16,6.0,27645.0,-1058.0
2021-02-16,7.0,26916.0,-1838.0
2021-02-16,8.0,27119.0,-1347.0
2021-02-16,9.0,27442.0,-902.0
2021-02-16,10.0,27290.0,-804.0
2021-02-16,11.0,27491.0,-570.0
2021-02-16,12.0,26578.0,-1008.0
2021-02-16,13.0,27017.0,-279.0
2021-02-16,14.0,24918.0,-776.0
2021-02-16,15.0,22079.0,1150.0
2021-02-16,16.0,20106.0,670.0
2021-02-16,17.0,19863.0,57.0
2021-02-16,18.0,18337.0,-652.0
2021-02-16,19.0,18946.0,152.0
2021-02-16,20.0,18561.0,-63.0
2021-02-16,21.0,19021.0,-387.0
2021-02-16,22.0,19334.0,-839.0
2021-02-16,23.0,21028.0,259.0
2021-02-16,24.0,20704.0,84.0
2021-02-16,25.0,21705.0,719.0
2021-02-16,26.0,21589.0,721.0
2021-02-16,27.0,21222.0,180.0
2021-02-16,28.0,21929.0,913.0
2021-02-16,29.0,21602.0,402.0
2021-02-16,30.0,20832.0,57.0
2021-02-16,31.0,20538.0,1213.0
2021-02-16,32.0,20614.0,1295.0
2021-02-16,33.0,19195.0,250.0
2021-02-16,34.0,17734.0,727.0
2021-02-16,35.0,18053.0,903.0
2021-02-16,36.0,15998.0,-575.0
2021-02-16,37.0,15997.0,-305.0
2021-02-16,38.0,17104.0,543.0
2021-02-16,39.0,18490.0,-71.0
2021-02-16,40.0,20569.0,221.0
2021-02-16,41.0,22146.0,443.0
2021-02-16,42.0,23835.0,766.0
2021-02-16,43.0,24959.0,577.0
2021-02-16,44.0,26428.0,-44.0
2021-02-16,45.0,26851.0,-976.0
2021-02-16,46.0,28671.0,-790.0
2021-02-16,47.0,29192.0,-1156.0
2021-02-16,48.0,30286.0,-90.0
2021-02-17,1.0,29809.0,-337.0
2021-02-17,2.0,29664.0,-331.0
2021-02-17,3.0,29436.0,-431.0
2021-02-17,4.0,29308.0,-503.0
2021-02-17,5.0,30002.0,85.0
2021-02-17,6.0,29963.0,297.0
2021-02-17,7.0,29389.0,-174.0
2021-02-17,8.0,29978.0,584.0
2021-02-17,9.0,28482.0,-876.0
2021-02-17,10.0,28530.0,-535.0
2021-02-17,11.0,29969.0,1071.0
2021-02-17,12.0,29433.0,824.0
2021-02-17,13.0,28010.0,-698.0
2021-02-17,14.0,26569.0,-1364.0
2021-02-17,15.0,25272.0,11.0
2021-02-17,16.0,24023.0,210.0
2021-02-17,17.0,23689.0,221.0
2021-02-17,18.0,22620.0,-376.0
2021-02-17,19.0,23434.0,-92.0
2021-02-17,20.0,23483.0,550.0
2021-02-17,21.0,24077.0,1503.0
2021-02-17,22.0,24359.0,1106.0
2021-02-17,23.0,24642.0,1410.0
2021-02-17,24.0,24686.0,1331.0
2021-02-17,25.0,24051.0,1042.0
2021-02-17,26.0,23392.0,1324.0
2021-02-17,27.0,23297.0,1220.0
2021-02-17,28.0,23249.0,1594.0
2021-02-17,29.0,23237.0,1376.0
2021-02-17,30.0,23090.0,784.0
2021-02-17,31.0,22386.0,215.0
2021-02-17,32.0,22396.0,146.0
2021-02-17,33.0,21817.0,254.0
2021-02-17,34.0,20416.0,1180.0
2021-02-17,35.0,19275.0,1835.0
2021-02-17,36.0,17329.0,556.0
2021-02-17,37.0,16529.0,-139.0
2021-02-17,38.0,17453.0,708.0
2021-02-17,39.0,18988.0,149.0
2021-02-17,40.0,20678.0,-53.0
2021-02-17,41.0,21507.0,-148.0
2021-02-17,42.0,23780.0,93.0
2021-02-17,43.0,24415.0,-666.0
2021-02-17,44.0,26188.0,-531.0
2021-02-17,45.0,26121.0,-1382.0
2021-02-17,46.0,28260.0,-202.0
2021-02-17,47.0,28104.0,-1293.0
2021-02-17,48.0,29208.0,-1334.0
2021-02-18,1.0,28977.0,-1724.0
2021-02-18,2.0,28507.0,-2175.0
2021-02-18,3.0,28642.0,-1886.0
2021-02-18,4.0,29130.0,-1414.0
2021-02-18,5.0,28616.0,-1819.0
2021-02-18,6.0,28081.0,-1794.0
2021-02-18,7.0,28008.0,-1820.0
2021-02-18,8.0,28259.0,-1460.0
2021-02-18,9.0,28217.0,-1360.0
2021-02-18,10.0,28494.0,-936.0
2021-02-18,11.0,28986.0,-766.0
2021-02-18,12.0,28322.0,-1086.0
2021-02-18,13.0,28240.0,-1165.0
2021-02-18,14.0,26132.0,-842.0
2021-02-18,15.0,23969.0,233.0
2021-02-18,16.0,22434.0,235.0
2021-02-18,17.0,22582.0,831.0
2021-02-18,18.0,21421.0,-205.0
2021-02-18,19.0,22626.0,1028.0
2021-02-18,20.0,22516.0,1433.0
2021-02-18,21.0,21342.0,-159.0
2021-02-18,22.0,22014.0,-335.0
2021-02-18,23.0,21711.0,-80.0
2021-02-18,24.0,21796.0,275.0
2021-02-18,25.0,22044.0,322.0
2021-02-18,26.0,21925.0,-90.0
2021-02-18,27.0,22033.0,-287.0
2021-02-18,28.0,22867.0,-281.0
2021-02-18,29.0,21906.0,-856.0
2021-02-18,30.0,21714.0,-1697.0
2021-02-18,31.0,21916.0,-819.0
2021-02-18,32.0,21488.0,-1289.0
2021-02-18,33.0,20363.0,-831.0
2021-02-18,34.0,18656.0,-1293.0
2021-02-18,35.0,17226.0,-1848.0
2021-02-18,36.0,15728.0,-2587.0
2021-02-18,37.0,15292.0,-2274.0
2021-02-18,38.0,17451.0,-860.0
2021-02-18,39.0,18906.0,-488.0
2021-02-18,40.0,20601.0,-156.0
2021-02-18,41.0,20930.0,-262.0
2021-02-18,42.0,22694.0,383.0
2021-02-18,43.0,24043.0,-194.0
2021-02-18,44.0,25607.0,-11.0
2021-02-18,45.0,26244.0,-427.0
2021-02-18,46.0,27408.0,-1148.0
2021-02-18,47.0,28873.0,-1236.0
2021-02-18,48.0,29875.0,-850.0
2021-02-19,1.0,29953.0,-461.0
2021-02-19,2.0,29660.0,-825.0
2021-02-19,3.0,30236.0,-468.0
2021-02-19,4.0,30488.0,-230.0
2021-02-19,5.0,30333.0,-282.0
2021-02-19,6.0,29980.0,-405.0
2021-02-19,7.0,28628.0,-1504.0
2021-02-19,8.0,29155.0,-693.0
2021-02-19,9.0,28534.0,-1095.0
2021-02-19,10.0,28564.0,-735.0
2021-02-19,11.0,27696.0,-931.0
2021-02-19,12.0,26947.0,-1334.0
2021-02-19,13.0,27642.0,-319.0
2021-02-19,14.0,26126.0,-542.0
2021-02-19,15.0,25245.0,598.0
2021-02-19,16.0,24026.0,444.0
2021-02-19,17.0,23448.0,-67.0
2021-02-19,18.0,22142.0,-533.0
2021-02-19,19.0,20985.0,-1113.0
2021-02-19,20.0,21169.0,-1042.0
2021-02-19,21.0,21597.0,-968.0
2021-02-19,22.0,21583.0,-1220.0
2021-02-19,23.0,22584.0,-656.0
2021-02-19,24.0,22655.0,-651.0
2021-02-19,25.0,21575.0,-793.0
2021-02-19,26.0,21373.0,-815.0
2021-02-19,27.0,22170.0,41.0
2021-02-19,28.0,22886.0,351.0
2021-02-19,29.0,23462.0,586.0
2021-02-19,30.0,23400.0,677.0
2021-02-19,31.0,23577.0,776.0
2021-02-19,32.0,23259.0,757.0
2021-02-19,33.0,22634.0,802.0
2021-02-19,34.0,21285.0,4.0
2021-02-19,35.0,19864.0,-187.0
2021-02-19,36.0,19107.0,72.0
2021-02-19,37.0,19405.0,367.0
2021-02-19,38.0,20267.0,116.0
2021-02-19,39.0,21676.0,-280.0
2021-02-19,40.0,23096.0,-465.0
2021-02-19,41.0,24371.0,-775.0
2021-02-19,42.0,25692.0,-582.0
2021-02-19,43.0,26133.0,-768.0
2021-02-19,44.0,26923.0,-621.0
2021-02-19,45.0,26362.0,-1194.0
2021-02-19,46.0,26883.0,-694.0
2021-02-19,47.0,27106.0,-1148.0
2021-02-19,48.0,27626.0,-1232.0
2021-02-20,1.0,28253.0,-1260.0
2021-02-20,2.0,28045.0,-1736.0
2021-02-20,3.0,28156.0,-1491.0
2021-02-20,4.0,28613.0,-1267.0
2021-02-20,5.0,28010.0,-2094.0
2021-02-20,6.0,28347.0,-2023.0
2021-02-20,7.0,28447.0,-2019.0
2021-02-20,8.0,28768.0,-1893.0
2021-02-20,9.0,28987.0,-1725.0
2021-02-20,10.0,29184.0,-1581.0
2021-02-20,11.0,29235.0,-1248.0
2021-02-20,12.0,28961.0,-1336.0
2021-02-20,13.0,28765.0,-1574.0
2021-02-20,14.0,28134.0,-2101.0
2021-02-20,15.0,27897.0,-1887.0
2021-02-20,16.0,27325.0,-1643.0
2021-02-20,17.0,27242.0,-1016.0
2021-02-20,18.0,26093.0,-1714.0
2021-02-20,19.0,25751.0,-1786.0
2021-02-20,20.0,25097.0,-1448.0
2021-02-20,21.0,24419.0,-1287.0
2021-02-20,22.0,24406.0,-1059.0
2021-02-20,23.0,24467.0,-756.0
2021-02-20,24.0,24245.0,-757.0
2021-02-20,25.0,24099.0,-764.0
2021-02-20,26.0,24425.0,-400.0
2021-02-20,27.0,24981.0,168.0
2021-02-20,28.0,25691.0,541.0
2021-02-20,29.0,25938.0,717.0
2021-02-20,30.0,26166.0,1127.0
2021-02-20,31.0,25634.0,86.0
2021-02-20,32.0,25266.0,-33.0
2021-02-20,33.0,24701.0,-296.0
2021-02-20,34.0,23289.0,-845.0
2021-02-20,35.0,21666.0,-1118.0
2021-02-20,36.0,20475.0,-1775.0
2021-02-20,37.0,20985.0,-1190.0
2021-02-20,38.0,21343.0,-972.0
2021-02-20,39.0,22391.0,-642.0
2021-02-20,40.0,23671.0,-23.0
2021-02-20,41.0,24528.0,204.0
2021-02-20,42.0,25576.0,15.0
2021-02-20,43.0,25381.0,-1363.0
2021-02-20,44.0,26208.0,-858.0
2021-02-20,45.0,26403.0,-847.0
2021-02-20,46.0,27001.0,-336.0
2021-02-20,47.0,27344.0,132.0
2021-02-20,48.0,27760.0,429.0
2021-02-21,1.0,27865.0,-189.0
2021-02-21,2.0,27737.0,-351.0
2021-02-21,3.0,28050.0,-171.0
2021-02-21,4.0,27994.0,109.0
2021-02-21,5.0,28338.0,196.0
2021-02-21,6.0,28523.0,299.0
2021-02-21,7.0,29286.0,813.0
2021-02-21,8.0,29169.0,526.0
2021-02-21,9.0,28673.0,-322.0
2021-02-21,10.0,28718.0,-577.0
2021-02-21,11.0,28918.0,-462.0
2021-02-21,12.0,29112.0,-448.0
2021-02-21,13.0,28649.0,-1404.0
