recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag
MID,APXMIDP,2020-12-29,40,73.04,1940.9,True
MID,APXMIDP,2020-12-29,41,73.23,2248.8,True
MID,APXMIDP,2020-12-29,42,70.34,2122.4,True
MID,APXMIDP,2020-12-29,43,70.76,2015.0,True
MID,APXMIDP,2020-12-29,44,68.39,1653.7,True
MID,APXMIDP,2020-12-29,45,64.42,1654.7,True
MID,APXMIDP,2020-12-29,46,61.28,1713.55,True
MID,APXMIDP,2020-12-29,47,63.07,842.25,True
MID,APXMIDP,2020-12-29,48,64.57,502.15,True
MID,APXMIDP,2020-12-30,1,66.48,627.7,True
MID,APXMIDP,2020-12-30,2,67.51,708.55,True
MID,APXMIDP,2020-12-30,3,66.73,661.15,True
MID,APXMIDP,2020-12-30,4,65.85,540.15,True
MID,APXMIDP,2020-12-30,5,64.98,464.0,True
MID,APXMIDP,2020-12-30,6,64.34,620.25,True
MID,APXMIDP,2020-12-30,7,60.34,484.45,True
MID,APXMIDP,2020-12-30,8,59.22,515.45,True
MID,APXMIDP,2020-12-30,9,61.22,384.0,True
MID,APXMIDP,2020-12-30,10,61.25,367.65,True
MID,APXMIDP,2020-12-30,11,67.3,349.45,True
MID,APXMIDP,2020-12-30,12,67.46,504.4,True
MID,APXMIDP,2020-12-30,13,65.41,737.55,True
MID,APXMIDP,2020-12-30,14,61.39,1295.8,True
MID,APXMIDP,2020-12-30,15,61.32,1091.55,True
MID,APXMIDP,2020-12-30,16,60.58,941.65,True
MID,APXMIDP,2020-12-30,17,52.34,738.4,True
MID,APXMIDP,2020-12-30,18,55.45,1206.4,True
MID,APXMIDP,2020-12-30,19,54.26,1002.5,True
MID,APXMIDP,2020-12-30,20,52.37,938.5,True
MID,APXMIDP,2020-12-30,21,58.37,708.95,True
MID,APXMIDP,2020-12-30,22,58.1,928.05,True
MID,APXMIDP,2020-12-30,23,60.82,935.45,True
MID,APXMIDP,2020-12-30,24,62.77,817.9,True
MID,APXMIDP,2020-12-30,25,61.87,882.65,True
MID,APXMIDP,2020-12-30,26,63.64,1136.3,True
MID,APXMIDP,2020-12-30,27,66.35,1086.75,True
MID,APXMIDP,2020-12-30,28,63.02,1076.1,True
MID,APXMIDP,2020-12-30,29,58.67,1118.65,True
MID,APXMIDP,2020-12-30,30,58.01,1104.05,True
MID,APXMIDP,2020-12-30,31,89.74,1175.95,True
MID,APXMIDP,2020-12-30,32,101.89,1280.1,True
MID,APXMIDP,2020-12-30,33,95.15,1424.75,True
MID,APXMIDP,2020-12-30,34,133.33,1373.9,True
MID,APXMIDP,2020-12-30,35,145.66,1510.95,True
MID,APXMIDP,2020-12-30,36,145.97,1640.25,True
MID,APXMIDP,2020-12-30,37,124.8,1792.9,True
MID,APXMIDP,2020-12-30,38,109.02,1980.2,True
MID,APXMIDP,2020-12-30,39,85.03,1359.75,True
MID,APXMIDP,2020-12-30,40,67.62,1089.55,True
MID,APXMIDP,2020-12-30,41,65.77,1238.9,True
MID,APXMIDP,2020-12-30,42,73.56,1104.75,True
MID,APXMIDP,2020-12-30,43,64.52,1540.45,True
MID,APXMIDP,2020-12-30,44,55.85,1687.75,True
MID,APXMIDP,2020-12-30,45,61.53,1637.7,True
MID,APXMIDP,2020-12-30,46,59.97,1328.95,True
MID,APXMIDP,2020-12-30,47,52.05,1231.1,True
MID,APXMIDP,2020-12-30,48,57.77,925.85,True
MID,APXMIDP,2020-12-31,1,53.72,722.1,True
MID,APXMIDP,2020-12-31,2,54.75,888.65,True
MID,APXMIDP,2020-12-31,3,56.03,666.8,True
MID,APXMIDP,2020-12-31,4,57.91,534.9,True
MID,APXMIDP,2020-12-31,5,56.05,836.0,True
MID,APXMIDP,2020-12-31,6,57.01,766.5,True
MID,APXMIDP,2020-12-31,7,54.81,551.5,True
MID,APXMIDP,2020-12-31,8,55.23,579.75,True
MID,APXMIDP,2020-12-31,9,51.75,579.7,True
MID,APXMIDP,2020-12-31,10,49.67,592.55,True
MID,APXMIDP,2020-12-31,11,50.12,561.8,True
MID,APXMIDP,2020-12-31,12,54.83,634.45,True
MID,APXMIDP,2020-12-31,13,59.7,580.15,True
MID,APXMIDP,2020-12-31,14,59.34,790.05,True
MID,APXMIDP,2020-12-31,15,56.82,686.4,True
MID,APXMIDP,2020-12-31,16,56.8,880.0,True
MID,APXMIDP,2020-12-31,17,52.61,920.1,True
MID,APXMIDP,2020-12-31,18,53.87,1085.45,True
MID,APXMIDP,2020-12-31,19,59.22,721.75,True
MID,APXMIDP,2020-12-31,20,64.93,746.9,True
MID,APXMIDP,2020-12-31,21,68.46,786.9,True
MID,APXMIDP,2020-12-31,22,68.92,975.6,True
MID,APXMIDP,2020-12-31,23,69.38,1125.25,True
MID,APXMIDP,2020-12-31,24,60.52,1183.25,True
MID,APXMIDP,2020-12-31,25,55.99,1409.4,True
MID,APXMIDP,2020-12-31,26,63.82,1206.85,True
MID,APXMIDP,2020-12-31,27,66.95,1159.15,True
MID,APXMIDP,2020-12-31,28,67.66,1231.0,True
MID,APXMIDP,2020-12-31,29,65.58,1114.65,True
MID,APXMIDP,2020-12-31,30,62.35,1155.75,True
MID,APXMIDP,2020-12-31,31,70.86,912.15,True
MID,APXMIDP,2020-12-31,32,70.11,1073.55,True
MID,APXMIDP,2020-12-31,33,74.71,1050.15,True
MID,APXMIDP,2020-12-31,34,86.48,1395.1,True
MID,APXMIDP,2020-12-31,35,85.48,1172.95,True
MID,APXMIDP,2020-12-31,36,82.56,1192.0,True
MID,APXMIDP,2020-12-31,37,79.23,1271.05,True
MID,APXMIDP,2020-12-31,38,73.56,1510.75,True
MID,APXMIDP,2020-12-31,39,66.87,1236.15,True
MID,APXMIDP,2020-12-31,40,66.74,1019.65,True
MID,APXMIDP,2020-12-31,41,69.07,1460.05,True
MID,APXMIDP,2020-12-31,42,68.82,1307.95,True
MID,APXMIDP,2020-12-31,43,66.25,1384.4,True
MID,APXMIDP,2020-12-31,44,66.48,1389.55,True
MID,APXMIDP,2020-12-31,45,62.06,1143.5,True
MID,APXMIDP,2020-12-31,46,59.74,1582.9,True
MID,APXMIDP,2020-12-31,47,61.62,1147.85,True
MID,APXMIDP,2020-12-31,48,64.85,491.3,True
MID,APXMIDP,2021-01-01,1,68.54,407.3,True
MID,APXMIDP,2021-01-01,2,69.82,601.4,True
MID,APXMIDP,2021-01-01,3,67.42,608.0,True
MID,APXMIDP,2021-01-01,4,65.45,579.35,True
MID,APXMIDP,2021-01-01,5,59.44,729.4,True
MID,APXMIDP,2021-01-01,6,57.07,744.85,True
MID,APXMIDP,2021-01-01,7,50.1,508.2,True
MID,APXMIDP,2021-01-01,8,50.98,470.85,True
MID,APXMIDP,2021-01-01,9,57.77,440.9,True
MID,APXMIDP,2021-01-01,10,53.64,363.5,True
MID,APXMIDP,2021-01-01,11,53.42,546.15,True
MID,APXMIDP,2021-01-01,12,55.26,547.55,True
MID,APXMIDP,2021-01-01,13,57.78,456.25,True
MID,APXMIDP,2021-01-01,14,55.16,389.5,True
MID,APXMIDP,2021-01-01,15,37.71,416.65,True
MID,APXMIDP,2021-01-01,16,36.79,492.5,True
MID,APXMIDP,2021-01-01,17,42.52,672.75,True
MID,APXMIDP,2021-01-01,18,47.65,571.35,True
MID,APXMIDP,2021-01-01,19,41.98,856.0,True
MID,APXMIDP,2021-01-01,20,44.08,1094.9,True
MID,APXMIDP,2021-01-01,21,49.93,994.4,True
MID,APXMIDP,2021-01-01,22,46.79,969.1,True
MID,APXMIDP,2021-01-01,23,53.42,912.3,True
MID,APXMIDP,2021-01-01,24,60.35,965.9,True
MID,APXMIDP,2021-01-01,25,68.28,1024.15,True
MID,APXMIDP,2021-01-01,26,63.13,927.7,True
MID,APXMIDP,2021-01-01,27,70.06,861.25,True
MID,APXMIDP,2021-01-01,28,69.02,741.75,True
MID,APXMIDP,2021-01-01,29,71.27,854.8,True
MID,APXMIDP,2021-01-01,30,70.33,829.25,True
MID,APXMIDP,2021-01-01,31,76.11,839.7,True
MID,APXMIDP,2021-01-01,32,81.39,769.9,True
MID,APXMIDP,2021-01-01,33,82.2,802.6,True
MID,APXMIDP,2021-01-01,34,87.8,972.25,True
MID,APXMIDP,2021-01-01,35,92.37,966.9,True
MID,APXMIDP,2021-01-01,36,91.31,888.85,True
MID,APXMIDP,2021-01-01,37,88.93,1050.0,True
MID,APXMIDP,2021-01-01,38,86.12,726.1,True
MID,APXMIDP,2021-01-01,39,82.01,934.45,True
MID,APXMIDP,2021-01-01,40,75.8,785.05,True
MID,APXMIDP,2021-01-01,41,74.05,904.2,True
MID,APXMIDP,2021-01-01,42,67.96,775.2,True
MID,APXMIDP,2021-01-01,43,68.05,619.0,True
MID,APXMIDP,2021-01-01,44,61.88,527.15,True
MID,APXMIDP,2021-01-01,45,58.24,684.75,True
MID,APXMIDP,2021-01-01,46,60.78,814.0,True
MID,APXMIDP,2021-01-01,47,56.69,697.95,True
MID,APXMIDP,2021-01-01,48,52.83,818.7,True
MID,APXMIDP,2021-01-02,1,57.47,677.0,True
MID,APXMIDP,2021-01-02,2,60.45,655.9,True
MID,APXMIDP,2021-01-02,3,58.17,437.1,True
MID,APXMIDP,2021-01-02,4,60.2,516.8,True
MID,APXMIDP,2021-01-02,5,57.56,469.95,True
MID,APXMIDP,2021-01-02,6,52.52,491.2,True
MID,APXMIDP,2021-01-02,7,44.96,368.35,True
MID,APXMIDP,2021-01-02,8,43.45,366.15,True
MID,APXMIDP,2021-01-02,9,46.92,385.0,True
MID,APXMIDP,2021-01-02,10,46.29,390.5,True
MID,APXMIDP,2021-01-02,11,47.74,431.75,True
MID,APXMIDP,2021-01-02,12,47.92,463.4,True
MID,APXMIDP,2021-01-02,13,50.13,555.15,True
MID,APXMIDP,2021-01-02,14,46.45,607.95,True
MID,APXMIDP,2021-01-02,15,42.19,697.0,True
MID,APXMIDP,2021-01-02,16,48.86,682.55,True
MID,APXMIDP,2021-01-02,17,49.73,806.35,True
MID,APXMIDP,2021-01-02,18,51.69,911.65,True
MID,APXMIDP,2021-01-02,19,55.85,1088.25,True
MID,APXMIDP,2021-01-02,20,49.79,816.75,True
MID,APXMIDP,2021-01-02,21,50.46,1321.3,True
MID,APXMIDP,2021-01-02,22,51.65,1151.7,True
MID,APXMIDP,2021-01-02,23,56.69,1475.75,True
MID,APXMIDP,2021-01-02,24,56.04,1455.85,True
MID,APXMIDP,2021-01-02,25,59.21,1457.2,True
MID,APXMIDP,2021-01-02,26,65.11,1378.25,True
MID,APXMIDP,2021-01-02,27,70.38,1299.4,True
MID,APXMIDP,2021-01-02,28,67.33,1261.5,True
MID,APXMIDP,2021-01-02,29,65.15,1114.6,True
MID,APXMIDP,2021-01-02,30,57.48,1054.7,True
MID,APXMIDP,2021-01-02,31,55.86,805.2,True
MID,APXMIDP,2021-01-02,32,66.18,927.15,True
MID,APXMIDP,2021-01-02,33,69.43,879.0,True
MID,APXMIDP,2021-01-02,34,77.36,853.55,True
MID,APXMIDP,2021-01-02,35,103.13,704.15,True
MID,APXMIDP,2021-01-02,36,103.78,823.4,True
MID,APXMIDP,2021-01-02,37,95.91,777.2,True
MID,APXMIDP,2021-01-02,38,81.83,1084.5,True
MID,APXMIDP,2021-01-02,39,69.17,955.8,True
MID,APXMIDP,2021-01-02,40,50.02,605.5,True
MID,APXMIDP,2021-01-02,41,50.0,672.35,True
MID,APXMIDP,2021-01-02,42,50.8,849.1,True
MID,APXMIDP,2021-01-02,43,56.88,1211.7,True
MID,APXMIDP,2021-01-02,44,61.85,1071.9,True
MID,APXMIDP,2021-01-02,45,56.49,815.05,True
MID,APXMIDP,2021-01-02,46,57.15,999.15,True
MID,APXMIDP,2021-01-02,47,62.28,742.45,True
MID,APXMIDP,2021-01-02,48,62.25,758.05,True
MID,APXMIDP,2021-01-03,1,61.59,504.0,True
MID,APXMIDP,2021-01-03,2,62.35,526.05,True
MID,APXMIDP,2021-01-03,3,65.77,401.35,True
MID,APXMIDP,2021-01-03,4,66.44,447.9,True
MID,APXMIDP,2021-01-03,5,61.58,351.8,True
MID,APXMIDP,2021-01-03,6,58.41,465.55,True
MID,APXMIDP,2021-01-03,7,55.16,423.65,True
MID,APXMIDP,2021-01-03,8,43.01,361.75,True
MID,APXMIDP,2021-01-03,9,27.55,222.25,True
MID,APXMIDP,2021-01-03,10,22.44,381.3,True
MID,APXMIDP,2021-01-03,11,34.42,505.25,True
MID,APXMIDP,2021-01-03,12,46.79,672.2,True
MID,APXMIDP,2021-01-03,13,51.04,630.1,True
MID,APXMIDP,2021-01-03,14,44.26,596.3,True
MID,APXMIDP,2021-01-03,15,44.9,864.5,True
MID,APXMIDP,2021-01-03,16,47.51,854.8,True
MID,APXMIDP,2021-01-03,17,45.77,908.5,True
MID,APXMIDP,2021-01-03,18,50.47,1026.3,True
MID,APXMIDP,2021-01-03,19,46.8,1152.95,True
MID,APXMIDP,2021-01-03,20,44.23,1662.0,True
MID,APXMIDP,2021-01-03,21,44.17,1430.5,True
MID,APXMIDP,2021-01-03,22,54.22,1598.05,True
MID,APXMIDP,2021-01-03,23,57.77,1083.5,True
MID,APXMIDP,2021-01-03,24,65.89,1475.9,True
MID,APXMIDP,2021-01-03,25,69.7,1112.05,True
MID,APXMIDP,2021-01-03,26,70.3,1071.9,True
MID,APXMIDP,2021-01-03,27,70.96,951.25,True
MID,APXMIDP,2021-01-03,28,69.64,1113.3,True
MID,APXMIDP,2021-01-03,29,62.96,703.55,True
MID,APXMIDP,2021-01-03,30,55.4,885.7,True
MID,APXMIDP,2021-01-03,31,51.14,879.75,True
MID,APXMIDP,2021-01-03,32,54.58,963.65,True
MID,APXMIDP,2021-01-03,33,61.72,898.65,True
MID,APXMIDP,2021-01-03,34,78.57,866.65,True
MID,APXMIDP,2021-01-03,35,85.71,715.15,True
MID,APXMIDP,2021-01-03,36,78.91,848.55,True
MID,APXMIDP,2021-01-03,37,67.18,1047.7,True
MID,APXMIDP,2021-01-03,38,63.42,1342.75,True
MID,APXMIDP,2021-01-03,39,64.73,1587.4,True
MID,APXMIDP,2021-01-03,40,60.47,1400.3,True
MID,APXMIDP,2021-01-03,41,57.14,1591.05,True
MID,APXMIDP,2021-01-03,42,57.96,1978.45,True
MID,APXMIDP,2021-01-03,43,58.85,1397.0,True
MID,APXMIDP,2021-01-03,44,57.77,1265.8,True
MID,APXMIDP,2021-01-03,45,56.66,1180.95,True
MID,APXMIDP,2021-01-03,46,56.47,1299.45,True
MID,APXMIDP,2021-01-03,47,56.94,540.05,True
MID,APXMIDP,2021-01-03,48,46.49,619.25,True
MID,APXMIDP,2021-01-04,1,50.75,521.1,True
MID,APXMIDP,2021-01-04,2,56.0,460.65,True
MID,APXMIDP,2021-01-04,3,52.67,381.4,True
MID,APXMIDP,2021-01-04,4,54.5,447.95,True
MID,APXMIDP,2021-01-04,5,53.75,581.45,True
MID,APXMIDP,2021-01-04,6,54.33,554.3,True
MID,APXMIDP,2021-01-04,7,55.53,519.9,True
MID,APXMIDP,2021-01-04,8,53.74,689.25,True
MID,APXMIDP,2021-01-04,9,53.96,457.0,True
MID,APXMIDP,2021-01-04,10,52.9,507.65,True
MID,APXMIDP,2021-01-04,11,58.95,674.95,True
MID,APXMIDP,2021-01-04,12,60.75,533.6,True
MID,APXMIDP,2021-01-04,13,62.65,958.95,True
MID,APXMIDP,2021-01-04,14,55.73,977.75,True
MID,APXMIDP,2021-01-04,15,52.66,1164.45,True
MID,APXMIDP,2021-01-04,16,49.96,765.4,True
MID,APXMIDP,2021-01-04,17,43.3,1129.1,True
MID,APXMIDP,2021-01-04,18,52.57,1091.15,True
MID,APXMIDP,2021-01-04,19,61.72,1424.15,True
MID,APXMIDP,2021-01-04,20,62.86,1350.25,True
MID,APXMIDP,2021-01-04,21,61.8,1291.9,True
MID,APXMIDP,2021-01-04,22,62.19,1347.05,True
MID,APXMIDP,2021-01-04,23,64.53,1414.85,True
MID,APXMIDP,2021-01-04,24,67.03,1364.75,True
MID,APXMIDP,2021-01-04,25,69.45,1440.35,True
MID,APXMIDP,2021-01-04,26,72.21,1658.8,True
MID,APXMIDP,2021-01-04,27,70.12,1710.0,True
MID,APXMIDP,2021-01-04,28,64.89,1642.85,True
MID,APXMIDP,2021-01-04,29,66.12,1714.55,True
MID,APXMIDP,2021-01-04,30,60.85,1813.85,True
MID,APXMIDP,2021-01-04,31,73.31,1264.85,True
MID,APXMIDP,2021-01-04,32,81.0,1358.95,True
MID,APXMIDP,2021-01-04,33,74.41,1390.55,True
MID,APXMIDP,2021-01-04,34,78.5,1252.4,True
MID,APXMIDP,2021-01-04,35,81.4,1584.9,True
MID,APXMIDP,2021-01-04,36,76.06,1832.05,True
MID,APXMIDP,2021-01-04,37,75.51,1710.0,True
MID,APXMIDP,2021-01-04,38,73.29,1946.65,True
MID,APXMIDP,2021-01-04,39,65.5,1605.4,True
MID,APXMIDP,2021-01-04,40,64.61,1514.85,True
MID,APXMIDP,2021-01-04,41,59.69,1341.1,True
MID,APXMIDP,2021-01-04,42,58.59,1430.3,True
MID,APXMIDP,2021-01-04,43,60.26,1570.4,True
MID,APXMIDP,2021-01-04,44,61.09,1649.9,True
MID,APXMIDP,2021-01-04,45,60.64,1665.65,True
MID,APXMIDP,2021-01-05,1,47.05,829.5,True
MID,APXMIDP,2021-01-05,2,51.08,762.9,True
MID,APXMIDP,2021-01-05,3,52.09,726.0,True
MID,APXMIDP,2021-01-05,4,54.03,641.8,True
MID,APXMIDP,2021-01-05,5,55.84,609.7,True
MID,APXMIDP,2021-01-05,6,54.16,546.35,True
MID,APXMIDP,2021-01-05,7,54.48,561.7,True
MID,APXMIDP,2021-01-05,8,49.46,507.5,True
MID,APXMIDP,2021-01-05,9,50.31,459.7,True
MID,APXMIDP,2021-01-05,10,48.88,515.35,True
MID,APXMIDP,2021-01-05,11,48.56,664.5,True
MID,APXMIDP,2021-01-05,12,47.61,594.95,True
MID,APXMIDP,2021-01-05,13,58.84,727.65,True
MID,APXMIDP,2021-01-05,14,53.36,1229.0,True
MID,APXMIDP,2021-01-05,15,51.2,1547.55,True
MID,APXMIDP,2021-01-05,16,52.22,1820.2,True
MID,APXMIDP,2021-01-05,17,59.14,1253.25,True
MID,APXMIDP,2021-01-05,18,69.18,1694.2,True
MID,APXMIDP,2021-01-05,19,73.51,1074.6,True
MID,APXMIDP,2021-01-05,20,75.08,1276.55,True
MID,APXMIDP,2021-01-05,21,76.34,1292.05,True
MID,APXMIDP,2021-01-05,22,76.5,1481.1,True
MID,APXMIDP,2021-01-05,23,79.32,1432.9,True
MID,APXMIDP,2021-01-05,24,78.97,1528.95,True
MID,APXMIDP,2021-01-05,25,79.68,1447.2,True
MID,APXMIDP,2021-01-05,26,79.39,1769.9,True
MID,APXMIDP,2021-01-05,27,78.66,1539.25,True
MID,APXMIDP,2021-01-05,28,77.74,1323.55,True
MID,APXMIDP,2021-01-05,29,79.59,1463.45,True
MID,APXMIDP,2021-01-05,30,74.95,1690.1,True
MID,APXMIDP,2021-01-05,31,75.93,1448.15,True
MID,APXMIDP,2021-01-05,32,84.33,1641.55,True
MID,APXMIDP,2021-01-05,33,75.96,1516.4,True
MID,APXMIDP,2021-01-05,34,86.58,1563.2,True
MID,APXMIDP,2021-01-05,35,93.65,1753.15,True
MID,APXMIDP,2021-01-05,36,95.15,1917.9,True
MID,APXMIDP,2021-01-05,37,87.61,1671.7,True
MID,APXMIDP,2021-01-05,38,83.27,1952.3,True
MID,APXMIDP,2021-01-05,39,79.99,1563.8,True
MID,APXMIDP,2021-01-05,40,71.08,1510.25,True
MID,APXMIDP,2021-01-05,41,65.36,1475.8,True
MID,APXMIDP,2021-01-05,42,62.52,1400.65,True
MID,APXMIDP,2021-01-05,43,54.91,1758.55,True
MID,APXMIDP,2021-01-05,44,54.24,1741.9,True
MID,APXMIDP,2021-01-05,45,52.42,2091.3,True
MID,APXMIDP,2021-01-05,46,52.2,2622.05,True
MID,APXMIDP,2021-01-05,47,55.36,540.85,True
MID,APXMIDP,2021-01-05,48,57.97,1089.7,True
MID,APXMIDP,2021-01-06,1,56.25,648.85,True
MID,APXMIDP,2021-01-06,2,58.62,677.55,True
MID,APXMIDP,2021-01-06,3,49.28,623.4,True
MID,APXMIDP,2021-01-06,4,35.58,696.8,True
MID,APXMIDP,2021-01-06,5,31.43,459.0,True
MID,APXMIDP,2021-01-06,6,38.18,398.15,True
MID,APXMIDP,2021-01-06,7,49.26,1165.85,True
MID,APXMIDP,2021-01-06,8,51.68,1198.95,True
MID,APXMIDP,2021-01-06,9,50.17,1012.55,True
MID,APXMIDP,2021-01-06,10,46.65,1222.95,True
MID,APXMIDP,2021-01-06,11,55.24,1219.25,True
MID,APXMIDP,2021-01-06,12,53.8,1294.55,True
MID,APXMIDP,2021-01-06,13,52.6,1429.3,True
MID,APXMIDP,2021-01-06,14,49.18,1491.0,True
MID,APXMIDP,2021-01-06,15,46.46,2298.75,True
MID,APXMIDP,2021-01-06,16,53.64,1250.75,True
MID,APXMIDP,2021-01-06,17,50.34,1339.15,True
MID,APXMIDP,2021-01-06,18,65.35,1333.25,True
MID,APXMIDP,2021-01-06,19,89.39,1148.95,True
MID,APXMIDP,2021-01-06,20,92.49,1220.95,True
MID,APXMIDP,2021-01-06,21,90.09,1328.4,True
MID,APXMIDP,2021-01-06,22,85.87,1258.8,True
MID,APXMIDP,2021-01-06,23,86.88,1369.55,True
MID,APXMIDP,2021-01-06,24,87.13,1416.85,True
MID,APXMIDP,2021-01-06,25,88.16,1731.4,True
MID,APXMIDP,2021-01-06,26,96.31,1697.45,True
MID,APXMIDP,2021-01-06,27,114.66,2558.45,True
MID,APXMIDP,2021-01-06,28,98.38,2585.5,True
MID,APXMIDP,2021-01-06,29,96.16,2599.05,True
MID,APXMIDP,2021-01-06,30,92.4,3003.5,True
MID,APXMIDP,2021-01-06,31,114.25,1983.7,True
MID,APXMIDP,2021-01-06,32,112.79,2038.75,True
MID,APXMIDP,2021-01-06,33,129.74,1683.45,True
MID,APXMIDP,2021-01-06,34,131.7,2018.65,True
MID,APXMIDP,2021-01-06,35,172.98,1699.5,True
MID,APXMIDP,2021-01-06,36,218.43,1771.5,True
MID,APXMIDP,2021-01-06,37,190.82,1953.6,True
MID,APXMIDP,2021-01-06,44,56.27,1917.8,True
MID,APXMIDP,2021-01-06,45,57.12,2083.1,True
MID,APXMIDP,2021-01-06,46,55.29,2333.9,True
MID,APXMIDP,2021-01-06,47,54.23,790.95,True
MID,APXMIDP,2021-01-06,48,55.86,466.7,True
MID,APXMIDP,2021-01-07,1,57.81,560.3,True
MID,APXMIDP,2021-01-07,2,64.42,295.75,True
MID,APXMIDP,2021-01-07,3,57.19,724.0,True
MID,APXMIDP,2021-01-07,4,53.57,722.7,True
MID,APXMIDP,2021-01-07,5,54.4,866.8,True
MID,APXMIDP,2021-01-07,6,54.93,862.75,True
MID,APXMIDP,2021-01-07,7,55.27,641.55,True
MID,APXMIDP,2021-01-07,8,54.76,733.15,True
MID,APXMIDP,2021-01-07,9,54.64,581.85,True
MID,APXMIDP,2021-01-07,10,54.73,733.65,True
MID,APXMIDP,2021-01-07,11,58.51,712.3,True
MID,APXMIDP,2021-01-07,12,55.68,926.8,True
MID,APXMIDP,2021-01-07,13,62.32,1062.0,True
MID,APXMIDP,2021-01-07,14,58.38,1587.55,True
MID,APXMIDP,2021-01-07,15,79.99,1224.45,True
MID,APXMIDP,2021-01-07,16,93.91,1269.6,True
MID,APXMIDP,2021-01-07,17,82.25,1580.9,True
MID,APXMIDP,2021-01-07,18,95.73,1412.7,True
MID,APXMIDP,2021-01-07,19,95.75,1551.15,True
MID,APXMIDP,2021-01-07,20,96.84,1711.9,True
MID,APXMIDP,2021-01-07,21,100.85,1426.55,True
MID,APXMIDP,2021-01-07,22,105.27,1664.7,True
MID,APXMIDP,2021-01-07,23,92.45,2038.05,True
MID,APXMIDP,2021-01-07,24,91.31,1746.6,True
MID,APXMIDP,2021-01-07,25,100.34,1901.25,True
MID,APXMIDP,2021-01-07,26,106.79,1909.85,True
MID,APXMIDP,2021-01-07,27,96.18,2447.15,True
MID,APXMIDP,2021-01-07,28,95.58,2560.0,True
MID,APXMIDP,2021-01-07,29,97.42,2595.7,True
MID,APXMIDP,2021-01-07,30,92.68,2851.2,True
MID,APXMIDP,2021-01-07,31,150.49,1688.7,True
MID,APXMIDP,2021-01-07,32,184.08,1486.0,True
MID,APXMIDP,2021-01-07,33,140.09,1515.65,True
MID,APXMIDP,2021-01-07,34,227.62,1329.7,True
MID,APXMIDP,2021-01-07,35,568.41,1100.15,True
MID,APXMIDP,2021-01-07,36,595.28,1067.7,True
MID,APXMIDP,2021-01-07,37,405.03,1225.65,True
MID,APXMIDP,2021-01-07,38,270.49,1565.1,True
MID,APXMIDP,2021-01-07,39,89.26,1422.05,True
MID,APXMIDP,2021-01-07,40,88.89,1295.55,True
MID,APXMIDP,2021-01-07,41,95.18,1186.85,True
MID,APXMIDP,2021-01-07,42,74.78,1192.85,True
MID,APXMIDP,2021-01-07,43,65.65,1595.55,True
MID,APXMIDP,2021-01-07,44,62.15,1332.95,True
MID,APXMIDP,2021-01-07,45,62.39,1658.2,True
MID,APXMIDP,2021-01-07,46,61.28,1619.45,True
MID,APXMIDP,2021-01-07,47,57.19,608.8,True
MID,APXMIDP,2021-01-07,48,59.07,536.65,True
MID,APXMIDP,2021-01-08,1,59.12,389.35,True
MID,APXMIDP,2021-01-08,2,59.69,587.9,True
MID,APXMIDP,2021-01-08,3,59.81,371.85,True
MID,APXMIDP,2021-01-08,4,57.92,360.25,True
MID,APXMIDP,2021-01-08,5,56.68,335.3,True
MID,APXMIDP,2021-01-08,6,52.99,259.35,True
MID,APXMIDP,2021-01-08,7,54.66,475.9,True
MID,APXMIDP,2021-01-08,8,54.63,539.65,True
MID,APXMIDP,2021-01-08,9,55.18,493.5,True
MID,APXMIDP,2021-01-08,10,54.59,458.7,True
MID,APXMIDP,2021-01-08,11,63.35,450.4,True
MID,APXMIDP,2021-01-08,12,63.87,502.45,True
MID,APXMIDP,2021-01-08,13,78.0,426.65,True
MID,APXMIDP,2021-01-08,14,70.95,845.7,True
MID,APXMIDP,2021-01-08,15,71.22,916.15,True
MID,APXMIDP,2021-01-08,16,86.48,772.65,True
MID,APXMIDP,2021-01-08,17,80.95,968.6,True
MID,APXMIDP,2021-01-08,18,107.07,925.85,True
MID,APXMIDP,2021-01-08,19,95.54,1147.25,True
MID,APXMIDP,2021-01-08,20,108.26,1012.5,True
MID,APXMIDP,2021-01-08,21,101.89,1026.6,True
MID,APXMIDP,2021-01-08,22,96.57,1162.8,True
MID,APXMIDP,2021-01-08,23,117.49,1491.5,True
MID,APXMIDP,2021-01-08,24,124.08,1338.95,True
MID,APXMIDP,2021-01-08,25,126.56,1388.55,True
MID,APXMIDP,2021-01-08,26,127.64,1330.15,True
MID,APXMIDP,2021-01-08,27,139.78,1508.15,True
MID,APXMIDP,2021-01-08,28,132.28,1385.6,True
MID,APXMIDP,2021-01-08,29,120.72,1742.65,True
MID,APXMIDP,2021-01-08,30,130.87,1889.45,True
MID,APXMIDP,2021-01-08,31,223.03,1686.6,True
MID,APXMIDP,2021-01-08,32,262.06,1428.55,True
MID,APXMIDP,2021-01-08,33,306.45,1265.85,True
MID,APXMIDP,2021-01-08,34,432.57,1028.1,True
MID,APXMIDP,2021-01-08,35,830.0,1091.3,True
MID,APXMIDP,2021-01-08,36,764.45,1193.95,True
MID,APXMIDP,2021-01-08,37,536.79,1202.45,True
MID,APXMIDP,2021-01-08,38,394.72,1553.85,True
MID,APXMIDP,2021-01-08,39,146.22,2059.25,True
MID,APXMIDP,2021-01-08,40,172.72,1790.55,True
