settlementDate,settlementPeriod,Generation forecast Production
2022-01-25,36.0,43132.0
2022-01-25,37.0,43223.0
2022-01-25,38.0,43299.0
2022-01-25,39.0,42304.0
2022-01-25,40.0,42145.0
2022-01-25,41.0,41463.0
2022-01-25,42.0,40902.0
2022-01-25,43.0,39689.0
2022-01-25,44.0,38862.0
2022-01-25,45.0,37274.0
2022-01-25,46.0,34212.0
2022-01-25,47.0,29076.0
2022-01-25,48.0,26730.0
2022-01-26,1.0,29715.0
2022-01-26,2.0,29855.0
2022-01-26,3.0,29934.0
2022-01-26,4.0,29786.0
2022-01-26,5.0,29784.0
2022-01-26,6.0,29902.0
2022-01-26,7.0,29906.0
2022-01-26,8.0,30013.0
2022-01-26,9.0,30186.0
2022-01-26,10.0,30540.0
2022-01-26,11.0,31643.0
2022-01-26,12.0,33229.0
2022-01-26,13.0,35742.0
2022-01-26,14.0,39006.0
2022-01-26,15.0,41885.0
2022-01-26,16.0,42374.0
2022-01-26,17.0,42880.0
2022-01-26,18.0,43482.0
2022-01-26,19.0,44080.0
2022-01-26,20.0,44757.0
2022-01-26,21.0,45167.0
2022-01-26,22.0,45859.0
2022-01-26,23.0,46036.0
2022-01-26,24.0,46460.0
2022-01-26,25.0,46741.0
2022-01-26,26.0,46967.0
2022-01-26,27.0,46889.0
2022-01-26,28.0,46788.0
2022-01-26,29.0,46179.0
2022-01-26,30.0,45408.0
2022-01-26,31.0,45209.0
2022-01-26,32.0,45283.0
2022-01-26,33.0,45823.0
2022-01-26,34.0,46219.0
2022-01-26,35.0,46879.0
2022-01-26,36.0,46919.0
2022-01-26,37.0,46499.0
2022-01-26,38.0,46351.0
2022-01-26,39.0,45214.0
2022-01-26,40.0,42570.0
2022-01-26,41.0,40238.0
2022-01-26,42.0,39159.0
2022-01-26,43.0,37264.0
2022-01-26,44.0,36277.0
2022-01-26,45.0,34304.0
2022-01-26,46.0,33108.0
2022-01-26,47.0,33386.0
2022-01-26,48.0,33388.0
2022-01-27,1.0,28440.0
2022-01-27,2.0,28435.0
2022-01-27,3.0,28385.0
2022-01-27,4.0,28322.0
2022-01-27,5.0,28065.0
2022-01-27,6.0,27818.0
2022-01-27,7.0,27655.0
2022-01-27,8.0,27480.0
2022-01-27,9.0,27306.0
2022-01-27,10.0,27257.0
2022-01-27,11.0,27269.0
2022-01-27,12.0,27587.0
2022-01-27,13.0,29841.0
2022-01-27,14.0,32971.0
2022-01-27,15.0,37117.0
2022-01-27,16.0,38696.0
2022-01-27,17.0,40597.0
2022-01-27,18.0,41480.0
2022-01-27,19.0,41859.0
2022-01-27,20.0,42155.0
2022-01-27,21.0,42460.0
2022-01-27,22.0,42727.0
2022-01-27,23.0,42875.0
2022-01-27,24.0,43085.0
2022-01-27,25.0,43219.0
2022-01-27,26.0,43032.0
2022-01-27,27.0,42619.0
2022-01-27,28.0,42159.0
2022-01-27,29.0,41464.0
2022-01-27,30.0,41446.0
2022-01-27,31.0,41234.0
2022-01-27,32.0,41489.0
2022-01-27,33.0,43107.0
2022-01-27,34.0,42715.0
2022-01-27,35.0,42797.0
2022-01-27,36.0,42550.0
2022-01-27,37.0,41836.0
2022-01-27,38.0,41172.0
2022-01-27,39.0,40403.0
2022-01-27,40.0,39862.0
2022-01-27,41.0,39305.0
2022-01-27,42.0,38442.0
2022-01-27,43.0,36621.0
2022-01-27,44.0,35215.0
2022-01-27,45.0,33391.0
2022-01-27,46.0,31350.0
2022-01-27,47.0,27892.0
2022-01-27,48.0,25371.0
2022-01-28,1.0,29766.0
2022-01-28,2.0,29545.0
2022-01-28,3.0,29269.0
2022-01-28,4.0,28827.0
2022-01-28,5.0,28489.0
2022-01-28,6.0,28301.0
2022-01-28,7.0,28147.0
2022-01-28,8.0,28038.0
2022-01-28,9.0,28066.0
2022-01-28,10.0,28187.0
2022-01-28,11.0,29076.0
2022-01-28,12.0,30667.0
2022-01-28,13.0,33193.0
2022-01-28,14.0,35451.0
2022-01-28,15.0,37827.0
2022-01-28,16.0,38739.0
2022-01-28,17.0,39708.0
2022-01-28,18.0,40928.0
2022-01-28,19.0,42233.0
2022-01-28,20.0,43577.0
2022-01-28,21.0,44690.0
2022-01-28,22.0,45018.0
2022-01-28,23.0,44688.0
2022-01-28,24.0,45043.0
2022-01-28,25.0,44893.0
2022-01-28,26.0,44651.0
2022-01-28,27.0,44060.0
2022-01-28,28.0,43589.0
2022-01-28,29.0,42620.0
2022-01-28,30.0,41907.0
2022-01-28,31.0,41969.0
2022-01-28,32.0,42058.0
2022-01-28,33.0,42513.0
2022-01-28,34.0,42945.0
2022-01-28,35.0,43333.0
2022-01-28,36.0,43329.0
2022-01-28,37.0,42976.0
2022-01-28,38.0,42756.0
2022-01-28,39.0,40991.0
2022-01-28,40.0,39076.0
2022-01-28,41.0,38075.0
2022-01-28,42.0,36411.0
2022-01-28,43.0,33767.0
2022-01-28,44.0,31959.0
2022-01-28,45.0,30899.0
2022-01-28,46.0,30208.0
2022-01-28,47.0,31555.0
2022-01-28,48.0,30164.0
2022-01-29,1.0,28306.0
2022-01-29,2.0,28191.0
2022-01-29,3.0,28095.0
2022-01-29,4.0,28183.0
2022-01-29,5.0,28238.0
2022-01-29,6.0,28304.0
2022-01-29,7.0,28403.0
2022-01-29,8.0,28474.0
2022-01-29,9.0,28567.0
2022-01-29,10.0,28588.0
2022-01-29,11.0,28666.0
2022-01-29,12.0,28756.0
2022-01-29,13.0,28819.0
2022-01-29,14.0,28827.0
2022-01-29,15.0,28888.0
2022-01-29,16.0,29602.0
2022-01-29,17.0,30559.0
2022-01-29,18.0,31673.0
2022-01-29,19.0,32124.0
2022-01-29,20.0,32491.0
2022-01-29,21.0,32814.0
2022-01-29,22.0,33209.0
2022-01-29,23.0,33533.0
2022-01-29,24.0,33828.0
2022-01-29,25.0,33961.0
2022-01-29,26.0,34019.0
2022-01-29,27.0,33791.0
2022-01-29,28.0,33549.0
2022-01-29,29.0,33235.0
2022-01-29,30.0,32945.0
2022-01-29,31.0,32730.0
2022-01-29,32.0,33021.0
2022-01-29,33.0,34476.0
2022-01-29,34.0,35498.0
2022-01-29,35.0,35716.0
2022-01-29,36.0,35486.0
2022-01-29,37.0,35004.0
2022-01-29,38.0,34490.0
2022-01-29,39.0,34013.0
2022-01-29,40.0,33482.0
2022-01-29,41.0,32860.0
2022-01-29,42.0,31800.0
2022-01-29,43.0,30697.0
2022-01-29,44.0,30066.0
2022-01-29,45.0,29247.0
2022-01-29,46.0,28380.0
2022-01-29,47.0,26939.0
2022-01-29,48.0,25730.0
2022-01-30,1.0,26707.0
2022-01-30,2.0,26055.0
2022-01-30,3.0,25476.0
2022-01-30,4.0,24883.0
2022-01-30,5.0,24227.0
2022-01-30,6.0,23663.0
2022-01-30,7.0,23046.0
2022-01-30,8.0,22826.0
2022-01-30,9.0,22403.0
2022-01-30,10.0,21889.0
2022-01-30,11.0,21739.0
2022-01-30,12.0,21855.0
2022-01-30,13.0,23039.0
2022-01-30,14.0,23434.0
2022-01-30,15.0,25219.0
2022-01-30,16.0,26237.0
2022-01-30,17.0,27180.0
2022-01-30,18.0,28506.0
2022-01-30,19.0,29564.0
2022-01-30,20.0,30510.0
2022-01-30,21.0,31575.0
2022-01-30,22.0,32505.0
2022-01-30,23.0,33365.0
2022-01-30,24.0,34252.0
2022-01-30,25.0,35089.0
2022-01-30,26.0,35307.0
2022-01-30,27.0,35008.0
2022-01-30,28.0,35058.0
2022-01-30,29.0,34528.0
2022-01-30,30.0,34514.0
2022-01-30,31.0,34852.0
2022-01-30,32.0,35495.0
2022-01-30,33.0,36332.0
2022-01-30,34.0,37100.0
2022-01-30,35.0,37897.0
2022-01-30,36.0,38836.0
2022-01-30,37.0,39417.0
2022-01-30,38.0,39666.0
2022-01-30,39.0,38750.0
2022-01-30,40.0,37235.0
2022-01-30,41.0,34051.0
2022-01-30,42.0,32097.0
2022-01-30,43.0,31244.0
2022-01-30,44.0,30802.0
2022-01-30,45.0,30747.0
2022-01-30,46.0,30850.0
2022-01-30,47.0,30962.0
2022-01-30,48.0,30707.0
2022-01-31,1.0,29709.0
2022-01-31,2.0,29530.0
2022-01-31,3.0,29453.0
2022-01-31,4.0,29376.0
2022-01-31,5.0,29223.0
2022-01-31,6.0,29124.0
2022-01-31,7.0,28999.0
2022-01-31,8.0,28895.0
2022-01-31,9.0,28775.0
2022-01-31,10.0,28668.0
2022-01-31,11.0,28495.0
2022-01-31,12.0,28840.0
2022-01-31,13.0,30469.0
2022-01-31,14.0,33909.0
2022-01-31,15.0,37861.0
2022-01-31,16.0,38876.0
2022-01-31,17.0,39935.0
2022-01-31,18.0,40435.0
2022-01-31,19.0,41004.0
2022-01-31,20.0,41404.0
2022-01-31,21.0,41654.0
2022-01-31,22.0,41795.0
2022-01-31,23.0,41794.0
2022-01-31,24.0,41848.0
2022-01-31,25.0,41614.0
2022-01-31,26.0,41334.0
2022-01-31,27.0,40869.0
2022-01-31,28.0,40404.0
2022-01-31,29.0,40102.0
2022-01-31,30.0,39444.0
2022-01-31,31.0,39352.0
2022-01-31,32.0,39298.0
2022-01-31,33.0,39811.0
2022-01-31,34.0,39839.0
2022-01-31,35.0,39715.0
2022-01-31,36.0,39478.0
2022-01-31,37.0,39458.0
2022-01-31,38.0,39608.0
2022-01-31,39.0,39786.0
2022-01-31,40.0,39987.0
2022-01-31,41.0,38864.0
2022-01-31,42.0,37796.0
2022-01-31,43.0,35616.0
2022-01-31,44.0,33850.0
2022-01-31,45.0,31407.0
2022-01-31,46.0,29642.0
2022-01-31,47.0,29507.0
2022-01-31,48.0,29258.0
2022-02-01,1.0,25376.0
2022-02-01,2.0,25719.0
2022-02-01,3.0,25920.0
2022-02-01,4.0,26076.0
2022-02-01,5.0,26381.0
2022-02-01,6.0,26703.0
2022-02-01,7.0,27051.0
2022-02-01,8.0,27305.0
2022-02-01,9.0,27508.0
2022-02-01,10.0,27701.0
2022-02-01,11.0,28015.0
2022-02-01,12.0,28502.0
2022-02-01,13.0,30316.0
2022-02-01,14.0,32803.0
2022-02-01,15.0,36590.0
2022-02-01,16.0,38016.0
2022-02-01,17.0,38373.0
2022-02-01,18.0,38601.0
2022-02-01,19.0,38934.0
2022-02-01,20.0,39214.0
2022-02-01,21.0,39510.0
2022-02-01,22.0,39769.0
2022-02-01,23.0,40036.0
2022-02-01,24.0,40183.0
2022-02-01,25.0,40229.0
2022-02-01,26.0,40250.0
2022-02-01,27.0,40062.0
2022-02-01,28.0,39864.0
2022-02-01,29.0,39632.0
2022-02-01,30.0,39260.0
2022-02-01,31.0,38817.0
2022-02-01,32.0,39067.0
2022-02-01,33.0,39519.0
2022-02-01,34.0,40103.0
2022-02-01,35.0,40570.0
2022-02-01,36.0,40137.0
2022-02-01,37.0,39741.0
2022-02-01,38.0,39390.0
2022-02-01,39.0,38728.0
2022-02-01,40.0,38250.0
2022-02-01,41.0,37154.0
2022-02-01,42.0,35317.0
2022-02-01,43.0,32968.0
2022-02-01,44.0,31038.0
2022-02-01,45.0,28635.0
2022-02-01,46.0,27338.0
2022-02-01,47.0,26875.0
2022-02-01,48.0,26372.0
2022-02-02,1.0,26413.0
2022-02-02,2.0,26270.0
2022-02-02,3.0,26055.0
2022-02-02,4.0,25935.0
2022-02-02,5.0,25796.0
2022-02-02,6.0,25655.0
2022-02-02,7.0,25560.0
2022-02-02,8.0,25503.0
2022-02-02,9.0,25427.0
2022-02-02,10.0,25505.0
2022-02-02,11.0,26649.0
2022-02-02,12.0,28176.0
2022-02-02,13.0,31272.0
2022-02-02,14.0,34197.0
2022-02-02,15.0,37556.0
2022-02-02,16.0,38900.0
2022-02-02,17.0,40029.0
2022-02-02,18.0,40910.0
2022-02-02,19.0,41820.0
2022-02-02,20.0,42248.0
2022-02-02,21.0,42616.0
2022-02-02,22.0,42883.0
2022-02-02,23.0,42905.0
2022-02-02,24.0,42879.0
2022-02-02,25.0,42688.0
2022-02-02,26.0,42426.0
2022-02-02,27.0,42163.0
2022-02-02,28.0,41880.0
2022-02-02,29.0,41556.0
2022-02-02,30.0,41619.0
2022-02-02,31.0,41600.0
2022-02-02,32.0,41347.0
2022-02-02,33.0,41338.0
2022-02-02,34.0,41258.0
2022-02-02,35.0,41412.0
2022-02-02,36.0,42002.0
2022-02-02,37.0,41878.0
2022-02-02,38.0,41751.0
2022-02-02,39.0,41479.0
2022-02-02,40.0,41433.0
2022-02-02,41.0,40842.0
2022-02-02,42.0,40023.0
2022-02-02,43.0,38470.0
2022-02-02,44.0,36431.0
2022-02-02,45.0,34490.0
2022-02-02,46.0,32241.0
2022-02-02,47.0,28164.0
2022-02-02,48.0,25424.0
2022-02-03,1.0,26139.0
2022-02-03,2.0,26330.0
2022-02-03,3.0,26544.0
2022-02-03,4.0,26728.0
2022-02-03,5.0,26938.0
2022-02-03,6.0,27085.0
2022-02-03,7.0,27225.0
2022-02-03,8.0,27374.0
2022-02-03,9.0,27422.0
2022-02-03,10.0,27473.0
2022-02-03,11.0,28076.0
2022-02-03,12.0,29275.0
2022-02-03,13.0,32768.0
2022-02-03,14.0,36065.0
2022-02-03,15.0,37925.0
2022-02-03,16.0,38656.0
2022-02-03,17.0,39258.0
2022-02-03,18.0,39850.0
2022-02-03,19.0,40761.0
2022-02-03,20.0,41467.0
2022-02-03,21.0,42132.0
2022-02-03,22.0,42760.0
2022-02-03,23.0,43233.0
2022-02-03,24.0,43535.0
2022-02-03,25.0,43888.0
2022-02-03,26.0,43794.0
2022-02-03,27.0,43387.0
2022-02-03,28.0,43145.0
2022-02-03,29.0,42899.0
2022-02-03,30.0,42737.0
2022-02-03,31.0,42576.0
2022-02-03,32.0,42409.0
2022-02-03,33.0,42697.0
2022-02-03,34.0,42816.0
2022-02-03,35.0,42987.0
2022-02-03,36.0,42811.0
2022-02-03,37.0,42847.0
2022-02-03,38.0,42932.0
2022-02-03,39.0,42633.0
2022-02-03,40.0,41588.0
2022-02-03,41.0,40242.0
2022-02-03,42.0,38262.0
2022-02-03,43.0,35440.0
2022-02-03,44.0,33762.0
2022-02-03,45.0,32290.0
2022-02-03,46.0,31607.0
2022-02-03,47.0,30131.0
2022-02-03,48.0,28825.0
2022-02-04,1.0,26676.0
2022-02-04,2.0,26519.0
2022-02-04,3.0,26324.0
2022-02-04,4.0,26097.0
2022-02-04,5.0,25921.0
2022-02-04,6.0,25828.0
2022-02-04,7.0,25732.0
2022-02-04,8.0,25593.0
2022-02-04,9.0,25472.0
2022-02-04,10.0,25286.0
2022-02-04,11.0,25458.0
2022-02-04,12.0,26148.0
2022-02-04,13.0,29813.0
2022-02-04,14.0,32649.0
2022-02-04,15.0,35332.0
2022-02-04,16.0,35895.0
2022-02-04,17.0,36164.0
2022-02-04,18.0,36771.0
2022-02-04,19.0,37708.0
2022-02-04,20.0,38997.0
2022-02-04,21.0,39881.0
2022-02-04,22.0,40789.0
2022-02-04,23.0,41456.0
2022-02-04,24.0,41517.0
2022-02-04,25.0,41577.0
2022-02-04,26.0,41718.0
2022-02-04,27.0,41739.0
2022-02-04,28.0,41672.0
2022-02-04,29.0,41456.0
2022-02-04,30.0,41112.0
2022-02-04,31.0,40358.0
2022-02-04,32.0,40088.0
2022-02-04,33.0,40011.0
2022-02-04,34.0,39907.0
2022-02-04,35.0,40119.0
2022-02-04,36.0,40042.0
2022-02-04,37.0,40008.0
2022-02-04,38.0,39706.0
2022-02-04,39.0,39283.0
2022-02-04,40.0,39063.0
2022-02-04,41.0,37991.0
2022-02-04,42.0,37306.0
2022-02-04,43.0,35633.0
2022-02-04,44.0,34381.0
2022-02-04,45.0,32370.0
2022-02-04,46.0,30055.0
2022-02-04,47.0,28255.0
2022-02-04,48.0,27296.0
2022-02-05,1.0,25854.0
2022-02-05,2.0,25729.0
2022-02-05,3.0,25503.0
2022-02-05,4.0,25315.0
2022-02-05,5.0,25066.0
2022-02-05,6.0,24902.0
2022-02-05,7.0,24973.0
2022-02-05,8.0,25078.0
2022-02-05,9.0,25235.0
2022-02-05,10.0,25397.0
2022-02-05,11.0,25733.0
2022-02-05,12.0,26122.0
2022-02-05,13.0,27329.0
2022-02-05,14.0,28786.0
2022-02-05,15.0,30136.0
2022-02-05,16.0,30900.0
2022-02-05,17.0,31686.0
2022-02-05,18.0,32423.0
2022-02-05,19.0,33235.0
2022-02-05,20.0,34074.0
2022-02-05,21.0,34693.0
2022-02-05,22.0,35229.0
2022-02-05,23.0,35458.0
2022-02-05,24.0,35474.0
2022-02-05,25.0,35403.0
2022-02-05,26.0,35284.0
2022-02-05,27.0,35044.0
2022-02-05,28.0,34730.0
2022-02-05,29.0,34317.0
2022-02-05,30.0,33967.0
2022-02-05,31.0,33780.0
2022-02-05,32.0,33661.0
2022-02-05,33.0,33731.0
2022-02-05,34.0,34140.0
2022-02-05,35.0,34303.0
2022-02-05,36.0,34013.0
2022-02-05,37.0,33868.0
2022-02-05,38.0,33700.0
2022-02-05,39.0,33568.0
2022-02-05,40.0,33451.0
2022-02-05,41.0,32800.0
2022-02-05,42.0,31824.0
2022-02-05,43.0,30423.0
2022-02-05,44.0,29704.0
2022-02-05,45.0,29160.0
2022-02-05,46.0,29181.0
2022-02-05,47.0,28124.0
2022-02-05,48.0,27349.0
2022-02-06,1.0,27271.0
2022-02-06,2.0,27314.0
2022-02-06,3.0,27306.0
2022-02-06,4.0,27250.0
2022-02-06,5.0,27180.0
2022-02-06,6.0,27154.0
2022-02-06,7.0,27132.0
2022-02-06,8.0,27109.0
2022-02-06,9.0,27107.0
2022-02-06,10.0,27076.0
2022-02-06,11.0,26917.0
2022-02-06,12.0,26925.0
2022-02-06,13.0,27107.0
2022-02-06,14.0,27220.0
2022-02-06,15.0,27486.0
2022-02-06,16.0,27610.0
2022-02-06,17.0,28050.0
2022-02-06,18.0,28666.0
2022-02-06,19.0,29681.0
2022-02-06,20.0,30730.0
2022-02-06,21.0,31650.0
2022-02-06,22.0,32497.0
2022-02-06,23.0,33507.0
2022-02-06,24.0,34529.0
2022-02-06,25.0,34825.0
2022-02-06,26.0,34824.0
2022-02-06,27.0,34486.0
2022-02-06,28.0,34111.0
2022-02-06,29.0,33855.0
2022-02-06,30.0,33592.0
2022-02-06,31.0,33810.0
2022-02-06,32.0,33979.0
2022-02-06,33.0,34313.0
2022-02-06,34.0,34715.0
2022-02-06,35.0,34916.0
2022-02-06,36.0,34877.0
2022-02-06,37.0,34675.0
2022-02-06,38.0,34451.0
2022-02-06,39.0,34023.0
2022-02-06,40.0,33409.0
2022-02-06,41.0,32901.0
2022-02-06,42.0,32184.0
2022-02-06,43.0,30863.0
2022-02-06,44.0,29615.0
2022-02-06,45.0,28238.0
2022-02-06,46.0,27486.0
2022-02-06,47.0,25995.0
2022-02-06,48.0,24963.0
2022-02-07,1.0,25742.0
2022-02-07,2.0,25311.0
2022-02-07,3.0,24767.0
2022-02-07,4.0,24301.0
2022-02-07,5.0,23866.0
2022-02-07,6.0,23211.0
2022-02-07,7.0,22630.0
2022-02-07,8.0,22248.0
2022-02-07,9.0,22526.0
2022-02-07,10.0,22975.0
2022-02-07,11.0,24067.0
2022-02-07,12.0,25559.0
2022-02-07,13.0,28239.0
2022-02-07,14.0,30739.0
2022-02-07,15.0,33942.0
2022-02-07,16.0,34456.0
2022-02-07,17.0,35215.0
2022-02-07,18.0,36242.0
2022-02-07,19.0,37542.0
2022-02-07,20.0,38755.0
2022-02-07,21.0,39768.0
2022-02-07,22.0,40570.0
2022-02-07,23.0,40580.0
2022-02-07,24.0,40708.0
2022-02-07,25.0,40763.0
2022-02-07,26.0,41000.0
2022-02-07,27.0,41197.0
2022-02-07,28.0,41451.0
2022-02-07,29.0,41014.0
2022-02-07,30.0,40549.0
2022-02-07,31.0,40573.0
2022-02-07,32.0,40664.0
2022-02-07,33.0,41167.0
2022-02-07,34.0,41335.0
2022-02-07,35.0,41909.0
2022-02-07,36.0,42439.0
2022-02-07,37.0,42611.0
2022-02-07,38.0,42199.0
2022-02-07,39.0,40248.0
2022-02-07,40.0,38685.0
2022-02-07,41.0,37654.0
2022-02-07,42.0,37120.0
2022-02-07,43.0,35545.0
2022-02-07,44.0,33750.0
2022-02-07,45.0,33203.0
2022-02-07,46.0,32806.0
2022-02-07,47.0,29551.0
2022-02-07,48.0,27417.0
2022-02-08,1.0,27356.0
2022-02-08,2.0,27247.0
2022-02-08,3.0,27065.0
2022-02-08,4.0,26875.0
2022-02-08,5.0,26675.0
2022-02-08,6.0,26509.0
2022-02-08,7.0,26380.0
2022-02-08,8.0,26221.0
2022-02-08,9.0,26073.0
2022-02-08,10.0,25984.0
2022-02-08,11.0,26336.0
2022-02-08,12.0,26860.0
2022-02-08,13.0,29021.0
2022-02-08,14.0,32355.0
2022-02-08,15.0,36002.0
2022-02-08,16.0,37659.0
2022-02-08,17.0,38055.0
2022-02-08,18.0,38369.0
2022-02-08,19.0,38899.0
2022-02-08,20.0,39256.0
2022-02-08,21.0,39602.0
2022-02-08,22.0,39833.0
2022-02-08,23.0,40063.0
2022-02-08,24.0,40353.0
2022-02-08,25.0,40146.0
2022-02-08,26.0,39938.0
2022-02-08,27.0,39601.0
2022-02-08,28.0,39162.0
2022-02-08,29.0,38766.0
2022-02-08,30.0,38653.0
2022-02-08,31.0,38391.0
2022-02-08,32.0,38228.0
2022-02-08,33.0,38586.0
2022-02-08,34.0,38877.0
2022-02-08,35.0,39085.0
2022-02-08,36.0,39283.0
2022-02-08,37.0,39370.0
2022-02-08,38.0,39386.0
2022-02-08,39.0,39258.0
2022-02-08,40.0,39245.0
2022-02-08,41.0,38281.0
2022-02-08,42.0,37597.0
2022-02-08,43.0,35121.0
2022-02-08,44.0,32578.0
2022-02-08,45.0,31233.0
2022-02-08,46.0,30143.0
2022-02-08,47.0,28658.0
2022-02-08,48.0,28112.0
2022-02-09,1.0,26687.0
2022-02-09,2.0,26845.0
2022-02-09,3.0,26904.0
2022-02-09,4.0,26899.0
2022-02-09,5.0,26874.0
2022-02-09,6.0,26610.0
2022-02-09,7.0,26659.0
2022-02-09,8.0,26734.0
2022-02-09,9.0,26787.0
2022-02-09,10.0,26843.0
2022-02-09,11.0,27003.0
2022-02-09,12.0,27635.0
2022-02-09,13.0,30310.0
2022-02-09,14.0,32792.0
2022-02-09,15.0,36779.0
2022-02-09,16.0,38314.0
2022-02-09,17.0,39036.0
2022-02-09,18.0,39226.0
2022-02-09,19.0,39422.0
2022-02-09,20.0,39664.0
2022-02-09,21.0,39814.0
2022-02-09,22.0,39955.0
2022-02-09,23.0,39794.0
2022-02-09,24.0,39649.0
2022-02-09,25.0,39322.0
2022-02-09,26.0,38968.0
2022-02-09,27.0,38546.0
2022-02-09,28.0,38085.0
2022-02-09,29.0,37807.0
2022-02-09,30.0,38157.0
2022-02-09,31.0,38359.0
2022-02-09,32.0,38371.0
2022-02-09,33.0,38605.0
2022-02-09,34.0,38717.0
2022-02-09,35.0,38940.0
2022-02-09,36.0,39309.0
2022-02-09,37.0,39391.0
2022-02-09,38.0,39204.0
2022-02-09,39.0,38900.0
2022-02-09,40.0,38850.0
2022-02-09,41.0,38563.0
2022-02-09,42.0,38468.0
2022-02-09,43.0,37377.0
2022-02-09,44.0,35305.0
2022-02-09,45.0,32933.0
2022-02-09,46.0,30447.0
2022-02-09,47.0,27599.0
2022-02-09,48.0,26951.0
2022-02-10,1.0,26974.0
2022-02-10,2.0,27140.0
2022-02-10,3.0,27357.0
2022-02-10,4.0,27311.0
2022-02-10,5.0,27170.0
2022-02-10,6.0,27246.0
2022-02-10,7.0,27537.0
2022-02-10,8.0,27821.0
2022-02-10,9.0,28014.0
2022-02-10,10.0,28433.0
2022-02-10,11.0,29182.0
2022-02-10,12.0,30196.0
2022-02-10,13.0,33938.0
2022-02-10,14.0,36135.0
2022-02-10,15.0,37615.0
2022-02-10,16.0,38210.0
2022-02-10,17.0,38585.0
2022-02-10,18.0,39353.0
2022-02-10,19.0,40250.0
2022-02-10,20.0,41202.0
2022-02-10,21.0,41470.0
2022-02-10,22.0,41632.0
2022-02-10,23.0,41890.0
2022-02-10,24.0,42334.0
2022-02-10,25.0,42520.0
2022-02-10,26.0,42430.0
2022-02-10,27.0,42376.0
2022-02-10,28.0,42084.0
2022-02-10,29.0,41497.0
2022-02-10,30.0,40839.0
2022-02-10,31.0,40458.0
2022-02-10,32.0,41080.0
2022-02-10,33.0,42167.0
2022-02-10,34.0,42400.0
2022-02-10,35.0,42292.0
2022-02-10,36.0,41993.0
2022-02-10,37.0,41657.0
2022-02-10,38.0,41128.0
2022-02-10,39.0,40575.0
2022-02-10,40.0,40190.0
2022-02-10,41.0,39759.0
2022-02-10,42.0,39326.0
2022-02-10,43.0,37359.0
2022-02-10,44.0,35585.0
2022-02-10,45.0,33829.0
2022-02-10,46.0,32194.0
2022-02-10,47.0,29318.0
2022-02-10,48.0,27110.0
2022-02-11,1.0,29312.0
2022-02-11,2.0,28963.0
2022-02-11,3.0,28671.0
2022-02-11,4.0,28323.0
2022-02-11,5.0,28004.0
2022-02-11,6.0,27760.0
2022-02-11,7.0,27671.0
2022-02-11,8.0,27689.0
2022-02-11,9.0,27824.0
2022-02-11,10.0,27958.0
2022-02-11,11.0,28668.0
2022-02-11,12.0,29686.0
2022-02-11,13.0,33069.0
2022-02-11,14.0,36146.0
2022-02-11,15.0,38636.0
2022-02-11,16.0,39183.0
2022-02-11,17.0,39585.0
2022-02-11,18.0,40065.0
2022-02-11,19.0,40489.0
2022-02-11,20.0,40870.0
2022-02-11,21.0,41136.0
2022-02-11,22.0,41411.0
2022-02-11,23.0,41215.0
2022-02-11,24.0,41228.0
2022-02-11,25.0,41098.0
2022-02-11,26.0,41011.0
2022-02-11,27.0,41025.0
2022-02-11,28.0,41068.0
2022-02-11,29.0,41109.0
2022-02-11,30.0,40882.0
2022-02-11,31.0,40736.0
2022-02-11,32.0,40687.0
2022-02-11,33.0,40925.0
2022-02-11,34.0,41203.0
2022-02-11,35.0,41922.0
2022-02-11,36.0,43016.0
2022-02-11,37.0,43715.0
2022-02-11,38.0,44074.0
2022-02-11,39.0,44406.0
2022-02-11,40.0,44428.0
2022-02-11,41.0,42707.0
2022-02-11,42.0,40767.0
2022-02-11,43.0,38820.0
2022-02-11,44.0,35991.0
2022-02-11,45.0,34039.0
2022-02-11,46.0,32896.0
2022-02-11,47.0,29947.0
2022-02-11,48.0,28743.0
2022-02-12,1.0,26982.0
2022-02-12,2.0,26703.0
2022-02-12,3.0,26011.0
2022-02-12,4.0,25568.0
2022-02-12,5.0,25444.0
2022-02-12,6.0,25508.0
2022-02-12,7.0,25678.0
2022-02-12,8.0,25875.0
2022-02-12,9.0,25917.0
2022-02-12,10.0,26028.0
2022-02-12,11.0,26301.0
2022-02-12,12.0,26511.0
2022-02-12,13.0,26931.0
2022-02-12,14.0,27491.0
2022-02-12,15.0,29671.0
2022-02-12,16.0,31018.0
2022-02-12,17.0,32463.0
2022-02-12,18.0,33693.0
2022-02-12,19.0,34391.0
2022-02-12,20.0,34926.0
2022-02-12,21.0,35191.0
2022-02-12,22.0,35452.0
2022-02-12,23.0,35578.0
2022-02-12,24.0,35664.0
2022-02-12,25.0,35578.0
2022-02-12,26.0,35409.0
2022-02-12,27.0,35038.0
2022-02-12,28.0,34713.0
2022-02-12,29.0,34232.0
2022-02-12,30.0,33888.0
2022-02-12,31.0,33776.0
2022-02-12,32.0,34211.0
2022-02-12,33.0,35224.0
2022-02-12,34.0,36025.0
2022-02-12,35.0,36268.0
2022-02-12,36.0,36041.0
2022-02-12,37.0,35848.0
2022-02-12,38.0,35579.0
2022-02-12,39.0,35417.0
2022-02-12,40.0,35104.0
2022-02-12,41.0,34968.0
2022-02-12,42.0,34141.0
2022-02-12,43.0,32192.0
2022-02-12,44.0,30531.0
